sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment
5e31a1526ef37a1879a94441_study2_2022-11-23_09h51.21.426.csv,0.666666667,0.5,1,0,0.762,0.3945,8,1,1,1
5e31a1526ef37a1879a94441_study2_2022-11-23_09h51.21.426.csv,0.666666667,0.5,1,0,0.581,0.3945,10,1,0,1
601af58d7a38a0411f4605c9_study2_2022-11-23_10h51.30.419.csv,0.666666667,0.5,1,0.5,1.8581,0.2314,1,1,1,1
601af58d7a38a0411f4605c9_study2_2022-11-23_10h51.30.419.csv,0.666666667,0.5,1,0.5,1.7421,0.2314,3,1,0,1
601af58d7a38a0411f4605c9_study2_2022-11-23_10h51.30.419.csv,0.666666667,0.5,1,0.5,0.3274,0.2314,4,1,1,1
601af58d7a38a0411f4605c9_study2_2022-11-23_10h51.30.419.csv,0.666666667,0.5,1,0.5,0.462,0.2314,5,1,1,1
601af58d7a38a0411f4605c9_study2_2022-11-23_10h51.30.419.csv,0.666666667,0.5,1,0.5,0.3977,0.2314,8,1,1,1
601af58d7a38a0411f4605c9_study2_2022-11-23_10h51.30.419.csv,0.666666667,0.5,1,0.5,0.346,0.2314,9,1,0,1
5df2235d5a34251266ea645e_study2_2022-11-23_11h39.52.089.csv,0.833333333,0.5,1,1,1.0513,0.7965,2,1,0,1
5df2235d5a34251266ea645e_study2_2022-11-23_11h39.52.089.csv,0.833333333,0.5,1,1,0.7872,0.7965,3,1,1,1
5df2235d5a34251266ea645e_study2_2022-11-23_11h39.52.089.csv,0.833333333,0.5,1,1,0.5012,0.7965,4,1,1,1
5df2235d5a34251266ea645e_study2_2022-11-23_11h39.52.089.csv,0.833333333,0.5,1,1,0.9406,0.7965,6,1,1,1
5df2235d5a34251266ea645e_study2_2022-11-23_11h39.52.089.csv,0.833333333,0.5,1,1,3.993,0.7965,8,1,1,1
5df2235d5a34251266ea645e_study2_2022-11-23_11h39.52.089.csv,0.833333333,0.5,1,1,0.81,0.7965,10,1,1,1
5PARTICIPANT_study2_2022-11-23_11h51.47.768.csv,0.666666667,0.75,0.75,0.25,17.6542,1.2132,2,1,0,1
5PARTICIPANT_study2_2022-11-23_11h51.47.768.csv,0.666666667,0.75,0.75,0.25,13.6105,1.2132,3,1,1,1
5PARTICIPANT_study2_2022-11-23_11h51.47.768.csv,0.666666667,0.75,0.75,0.25,14.5862,1.2132,6,1,1,1
5PARTICIPANT_study2_2022-11-23_11h51.47.768.csv,0.666666667,0.75,0.75,0.25,26.0144,1.2132,7,1,0,1
5PARTICIPANT_study2_2022-11-23_11h51.47.768.csv,0.666666667,0.75,0.75,0.25,5.8394,1.2132,8,1,1,1
5PARTICIPANT_study2_2022-11-23_11h51.47.768.csv,0.666666667,0.75,0.75,0.25,7.8784,1.2132,9,1,1,1
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,0.666666667,0.5,1,0,0.9864,0.7171,2,1,1,1
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,0.666666667,0.5,1,0,0.4176,0.7171,4,1,1,1
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,0.666666667,0.5,1,0,0.4079,0.7171,5,1,0,1
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,0.666666667,0.5,1,0,0.4656,0.7171,8,1,1,1
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,0.666666667,0.5,1,0,0.3004,0.7171,9,1,1,1
609568823ff056b77e565445_study2_2022-11-22_13h59.57.028.csv,0.666666667,0.5,1,0,0.2893,0.7171,10,1,0,1
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0.333333333,0.5,0.5,0.25,2.1059,0.9876,1,1,0,1
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0.333333333,0.5,0.5,0.25,0.754,0.9876,3,1,0,1
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0.333333333,0.5,0.5,0.25,1.4558,0.9876,4,1,0,1
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0.333333333,0.5,0.5,0.25,1.5738,0.9876,5,1,0,1
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0.333333333,0.5,0.5,0.25,1.6338,0.9876,7,1,1,1
5db1bba0e20f58000b8717f6_study2_2022-11-23_11h57.41.157.csv,0.333333333,0.5,0.5,0.25,0.6045,0.9876,9,1,1,1
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0.333333333,0.5,0.5,0.75,0.6168,0.9517,2,1,0,1
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0.333333333,0.5,0.5,0.75,0.5537,0.9517,3,1,0,1
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0.333333333,0.5,0.5,0.75,0.4253,0.9517,5,1,1,1
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0.333333333,0.5,0.5,0.75,0.5269,0.9517,8,1,0,1
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0.333333333,0.5,0.5,0.75,0.8665,0.9517,9,1,0,1
5ea1965fc546e204bb568292_study2_2022-11-23_10h51.08.039.csv,0.333333333,0.5,0.5,0.75,0.4609,0.9517,10,1,1,1
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0.333333333,0.5,1,0,1.1336,0.74475,1,1,1,1
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0.333333333,0.5,1,0,0.7845,0.74475,2,1,1,1
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0.333333333,0.5,1,0,0.9881,0.74475,3,1,0,1
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0.333333333,0.5,1,0,0.0553,0.74475,5,1,0,1
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0.333333333,0.5,1,0,1.3649,0.74475,8,1,0,1
595ceea8dd044900012ce64a_study2_2022-11-23_09h51.24.946.csv,0.333333333,0.5,1,0,0.64,0.74475,10,1,0,1
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1,0,1.1786,0.3434,2,1,1,1
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1,0,0.8621,0.3434,3,1,0,1
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1,0,0.5098,0.3434,5,1,1,1
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1,0,0.4137,0.3434,7,1,1,1
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1,0,0.5281,0.3434,8,1,1,1
6165cce4ebbd0d82c75e40fc_study2_2022-11-23_11h53.08.899.csv,0.833333333,0.5,1,0,0.7259,0.3434,10,1,1,1
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1,0.667,0.199,2,1,1,1
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1,2.741,0.199,3,1,1,1
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1,0.62,0.199,4,1,0,1
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1,0.502,0.199,6,1,0,1
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1,1.771,0.199,7,1,0,1
591a1f4800a5650001276188_study2_2022-11-23_11h03.13.123.csv,0.5,0.75,0.75,1,0.355,0.199,10,1,1,1
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1,0.75,2.3907,1.0677,1,1,1,1
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1,0.75,1.3073,1.0677,2,1,1,1
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1,0.75,1.7011,1.0677,3,1,1,1
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1,0.75,4.6014,1.0677,6,1,1,1
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1,0.75,2.3179,1.0677,8,1,1,1
5PARTICIPANT_study2_2022-11-23_09h51.04.928.csv,0.833333333,0.5,1,0.75,1.3672,1.0677,10,1,0,1
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1,0.25,0.948,0.621,3,1,1,1
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1,0.25,0.785,0.621,4,1,1,1
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1,0.25,0.991,0.621,5,1,0,1
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1,0.25,1.029,0.621,6,1,0,1
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1,0.25,0.934,0.621,8,1,1,1
63174af7d57182f9bf90c094_study2_2022-11-23_09h51.09.126.csv,0.5,0.5,1,0.25,1.375,0.621,9,1,0,1
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1,1,2.0064,1.1315,1,1,0,1
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1,1,0.1383,1.1315,2,1,1,1
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1,1,0.8201,1.1315,3,1,1,1
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1,1,2.2759,1.1315,4,1,1,1
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1,1,0.7682,1.1315,6,1,0,1
5PARTICIPANT_study2_2022-11-23_11h50.53.811.csv,0.666666667,0.5,1,1,0.1455,1.1315,9,1,1,1
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1,1,6.0068,1.0087,1,1,1,1
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1,1,3.4056,1.0087,2,1,0,1
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1,1,0.9541,1.0087,4,1,1,1
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1,1,1.924,1.0087,6,1,1,1
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1,1,0.8037,1.0087,8,1,1,1
60a50457d02bfc23c02d4717_study2_2022-11-23_11h52.24.756.csv,0.666666667,0.5,1,1,0.9733,1.0087,10,1,0,1
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1,0,2.7155,0.34525,1,1,1,1
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1,0,0.5338,0.34525,3,1,1,1
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1,0,0.0852,0.34525,5,1,1,1
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1,0,0.3349,0.34525,6,1,1,1
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1,0,0.6337,0.34525,7,1,0,1
60e07fb75b201859ff688f91_study2_2022-11-23_12h05.15.406.csv,0.666666667,0.5,1,0,0.8581,0.34525,10,1,0,1
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1,1,1.1907,0.5063,1,1,1,1
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1,1,0.0833,0.5063,2,1,0,1
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1,1,1.0297,0.5063,3,1,0,1
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1,1,0.4045,0.5063,5,1,1,1
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1,1,0.3661,0.5063,7,1,0,1
5PARTICIPANT_study2_2022-11-23_09h52.22.659.csv,0.333333333,0.5,1,1,1.4528,0.5063,9,1,0,1
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1,1,0.998,1.017,1,1,0,1
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1,1,0.641,1.017,4,1,0,1
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1,1,0.7265,1.017,5,1,1,1
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1,1,1.8112,1.017,6,1,1,1
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1,1,0.5612,1.017,9,1,0,1
5de42a01a7cb2401ccc682c3_study2_2022-11-23_11h28.58.420.csv,0.5,0.5,1,1,0.4854,1.017,10,1,1,1
55b2d3f2fdf99b525bc839aa_study6_2023-08-14_11h59.05.301.csv,0.333333333,0.25,0,0,14.3636,0.8801,2,5,0,4
55b2d3f2fdf99b525bc839aa_study6_2023-08-14_11h59.05.301.csv,0.333333333,0.25,0,0,13.8355,0.8801,4,2,1,4
55b2d3f2fdf99b525bc839aa_study6_2023-08-14_11h59.05.301.csv,0.333333333,0.25,0,0,8.5645,0.8801,5,6,1,4
63eae4994d8e22b28bccb864_study6_2023-08-18_01h08.41.365.csv,0.666666667,0.5,0.5,0.25,0.642,1.115,2,6,1,4
63eae4994d8e22b28bccb864_study6_2023-08-18_01h08.41.365.csv,0.666666667,0.5,0.5,0.25,0.502,1.115,3,2,1,4
63eae4994d8e22b28bccb864_study6_2023-08-18_01h08.41.365.csv,0.666666667,0.5,0.5,0.25,0.367,1.115,5,0,1,4
63eae4994d8e22b28bccb864_study6_2023-08-18_01h08.41.365.csv,0.666666667,0.5,0.5,0.25,0.653,1.115,6,4,1,4
5eb32b8adc8fc511560fca82_study6_2023-08-17_20h08.36.015.csv,0.333333333,0,0.25,0,1.7091,0.8571,3,5,1,4
5eb32b8adc8fc511560fca82_study6_2023-08-17_20h08.36.015.csv,0.333333333,0,0.25,0,2.1683,0.8571,4,4,0,4
5eb32b8adc8fc511560fca82_study6_2023-08-17_20h08.36.015.csv,0.333333333,0,0.25,0,0.9334,0.8571,6,0,1,4
5eb32b8adc8fc511560fca82_study6_2023-08-17_20h08.36.015.csv,0.333333333,0,0.25,0,0.1341,0.8571,7,3,0,4
5edeea354d54cb1a825aa8f9_study6_2023-08-18_01h08.35.051.csv,0.5,0.5,0.5,0,3.707,1.117,1,1,0,4
5edeea354d54cb1a825aa8f9_study6_2023-08-18_01h08.35.051.csv,0.5,0.5,0.5,0,2.592,1.117,2,0,1,4
5edeea354d54cb1a825aa8f9_study6_2023-08-18_01h08.35.051.csv,0.5,0.5,0.5,0,1.24,1.117,5,7,1,4
5edeea354d54cb1a825aa8f9_study6_2023-08-18_01h08.35.051.csv,0.5,0.5,0.5,0,1.27,1.117,6,5,1,4
64139d773ac9a0278d479b1c_study6_2023-08-14_15h13.26.605.csv,0.666666667,0.5,0.5,0.25,2.6572,0.9356,2,7,1,4
64139d773ac9a0278d479b1c_study6_2023-08-14_15h13.26.605.csv,0.666666667,0.5,0.5,0.25,1.5713,0.9356,3,1,1,4
64139d773ac9a0278d479b1c_study6_2023-08-14_15h13.26.605.csv,0.666666667,0.5,0.5,0.25,4.0775,0.9356,7,3,1,4
64139d773ac9a0278d479b1c_study6_2023-08-14_15h13.26.605.csv,0.666666667,0.5,0.5,0.25,3.677,0.9356,8,4,1,4
5f280d1533b5cf085a06e2ad_study6_2023-08-14_15h17.07.536.csv,0.666666667,0.5,0.5,0.25,0.7916,0.8542,3,7,1,4
5f280d1533b5cf085a06e2ad_study6_2023-08-14_15h17.07.536.csv,0.666666667,0.5,0.5,0.25,0.8778,0.8542,5,6,1,4
5f280d1533b5cf085a06e2ad_study6_2023-08-14_15h17.07.536.csv,0.666666667,0.5,0.5,0.25,0.7677,0.8542,6,2,1,4
5f280d1533b5cf085a06e2ad_study6_2023-08-14_15h17.07.536.csv,0.666666667,0.5,0.5,0.25,0.8846,0.8542,8,5,1,4
609140cea1442672dd2141d7_study6_2023-08-14_17h33.29.125.csv,0.333333333,0.25,0.5,0,1.5837,1.0084,3,5,1,4
609140cea1442672dd2141d7_study6_2023-08-14_17h33.29.125.csv,0.333333333,0.25,0.5,0,1.1564,1.0084,4,7,0,4
609140cea1442672dd2141d7_study6_2023-08-14_17h33.29.125.csv,0.333333333,0.25,0.5,0,1.2258,1.0084,5,2,1,4
609140cea1442672dd2141d7_study6_2023-08-14_17h33.29.125.csv,0.333333333,0.25,0.5,0,0.9889,1.0084,7,3,0,4
5aafd9eff69e940001d88bf4_study6_2023-08-14_15h17.37.738.csv,0.666666667,0.5,0.5,0.25,3.9869,1.08605,1,1,1,4
5aafd9eff69e940001d88bf4_study6_2023-08-14_15h17.37.738.csv,0.666666667,0.5,0.5,0.25,0.6682,1.08605,4,4,1,4
5aafd9eff69e940001d88bf4_study6_2023-08-14_15h17.37.738.csv,0.666666667,0.5,0.5,0.25,0.384,1.08605,5,5,1,4
5aafd9eff69e940001d88bf4_study6_2023-08-14_15h17.37.738.csv,0.666666667,0.5,0.5,0.25,1.1516,1.08605,6,0,1,4
5b648251bd56550001bf31fd_study6_2023-08-14_16h13.15.663.csv,0.5,0.75,0.25,0,7.315,0.9107,1,0,1,4
5b648251bd56550001bf31fd_study6_2023-08-14_16h13.15.663.csv,0.5,0.75,0.25,0,6.4153,0.9107,3,7,1,4
5b648251bd56550001bf31fd_study6_2023-08-14_16h13.15.663.csv,0.5,0.75,0.25,0,6.2298,0.9107,5,2,1,4
5study6_2023-08-14_17h35.30.229.csv,0.166666667,0,0.25,0,0.0047,0.919,1,3,0,4
5study6_2023-08-14_17h35.30.229.csv,0.166666667,0,0.25,0,0.8193,0.919,3,5,0,4
5study6_2023-08-14_17h35.30.229.csv,0.166666667,0,0.25,0,1.0001,0.919,4,2,0,4
5study6_2023-08-14_17h35.30.229.csv,0.166666667,0,0.25,0,1.015,0.919,6,0,1,4
5study6_2023-08-14_18h25.13.383.csv,0,0.75,0.25,0,4.4551,0.8338,1,1,0,4
5study6_2023-08-14_18h25.13.383.csv,0,0.75,0.25,0,0.8714,0.8338,3,6,0,4
5study6_2023-08-14_18h25.13.383.csv,0,0.75,0.25,0,0.9723,0.8338,4,0,0,4
5study6_2023-08-14_18h25.13.383.csv,0,0.75,0.25,0,0.4846,0.8338,5,2,0,4
63ed27349738654dde4655ae_study6_2023-08-14_17h33.35.679.csv,0.666666667,0.5,0.5,0.25,0.6073,0.6834,2,4,1,4
63ed27349738654dde4655ae_study6_2023-08-14_17h33.35.679.csv,0.666666667,0.5,0.5,0.25,0.2845,0.6834,6,1,1,4
63ed27349738654dde4655ae_study6_2023-08-14_17h33.35.679.csv,0.666666667,0.5,0.5,0.25,0.3414,0.6834,7,5,1,4
63ed27349738654dde4655ae_study6_2023-08-14_17h33.35.679.csv,0.666666667,0.5,0.5,0.25,0.3768,0.6834,8,7,1,4
614e2446523bb49af662fb62_study6_2023-08-14_12h09.04.866.csv,0.5,0,0.25,0.25,5.323,0.7292,4,5,0,4
614e2446523bb49af662fb62_study6_2023-08-14_12h09.04.866.csv,0.5,0,0.25,0.25,0.4862,0.7292,6,6,1,4
614e2446523bb49af662fb62_study6_2023-08-14_12h09.04.866.csv,0.5,0,0.25,0.25,2.3757,0.7292,7,7,1,4
614e2446523bb49af662fb62_study6_2023-08-14_12h09.04.866.csv,0.5,0,0.25,0.25,1.8615,0.7292,8,0,1,4
5study6_2023-08-14_16h13.23.056.csv,0.666666667,0.5,0.5,0.25,1.5071,0.76845,3,7,1,4
5study6_2023-08-14_16h13.23.056.csv,0.666666667,0.5,0.5,0.25,0.4757,0.76845,4,4,1,4
5study6_2023-08-14_16h13.23.056.csv,0.666666667,0.5,0.5,0.25,0.6513,0.76845,6,2,1,4
5study6_2023-08-14_16h13.23.056.csv,0.666666667,0.5,0.5,0.25,1.185,0.76845,7,3,1,4
63d196c147d1f420690e5b87_study6_2023-08-18_01h08.31.061.csv,0.333333333,0.25,0.25,0,4.2667,0.8573,1,3,1,4
63d196c147d1f420690e5b87_study6_2023-08-18_01h08.31.061.csv,0.333333333,0.25,0.25,0,1.9854,0.8573,3,7,0,4
63d196c147d1f420690e5b87_study6_2023-08-18_01h08.31.061.csv,0.333333333,0.25,0.25,0,0.8003,0.8573,6,2,1,4
63d196c147d1f420690e5b87_study6_2023-08-18_01h08.31.061.csv,0.333333333,0.25,0.25,0,1.5026,0.8573,7,4,0,4
62f3b543dce069211e8e982c_study6_2023-08-14_17h41.48.779.csv,0.333333333,0.5,0.25,0,1.1419,0.9003,2,5,0,4
62f3b543dce069211e8e982c_study6_2023-08-14_17h41.48.779.csv,0.333333333,0.5,0.25,0,0.7707,0.9003,5,3,0,4
62f3b543dce069211e8e982c_study6_2023-08-14_17h41.48.779.csv,0.333333333,0.5,0.25,0,0.8524,0.9003,6,4,1,4
62f3b543dce069211e8e982c_study6_2023-08-14_17h41.48.779.csv,0.333333333,0.5,0.25,0,1.7076,0.9003,7,7,1,4
55da1c4669dbc30010b67569_study6_2023-08-14_18h05.01.462.csv,0,0.5,0.5,0.25,1.1511,0.8839,2,5,0,4
55da1c4669dbc30010b67569_study6_2023-08-14_18h05.01.462.csv,0,0.5,0.5,0.25,1.4027,0.8839,3,0,0,4
55da1c4669dbc30010b67569_study6_2023-08-14_18h05.01.462.csv,0,0.5,0.5,0.25,1.7735,0.8839,5,1,0,4
55da1c4669dbc30010b67569_study6_2023-08-14_18h05.01.462.csv,0,0.5,0.5,0.25,0.8914,0.8839,8,4,0,4
5study6_2023-08-14_17h32.13.327.csv,0.166666667,0.5,0.5,0,1.1041,0.6859,2,4,0,4
5study6_2023-08-14_17h32.13.327.csv,0.166666667,0.5,0.5,0,1.0754,0.6859,4,3,1,4
5study6_2023-08-14_17h32.13.327.csv,0.166666667,0.5,0.5,0,3.0949,0.6859,5,6,0,4
5study6_2023-08-14_17h32.13.327.csv,0.166666667,0.5,0.5,0,0.7708,0.6859,8,1,0,4
644e757b60476ac7d5a7717a_study6_2023-08-14_11h43.28.021.csv,0,0.5,0.5,0,3.2439,0.95095,1,2,0,4
644e757b60476ac7d5a7717a_study6_2023-08-14_11h43.28.021.csv,0,0.5,0.5,0,0.6577,0.95095,4,4,0,4
644e757b60476ac7d5a7717a_study6_2023-08-14_11h43.28.021.csv,0,0.5,0.5,0,1.7069,0.95095,6,7,0,4
644e757b60476ac7d5a7717a_study6_2023-08-14_11h43.28.021.csv,0,0.5,0.5,0,2.058,0.95095,8,0,0,4
5study6_2023-08-17_19h08.56.829.csv,0.333333333,0.75,0.25,0,2.407,0.847,1,2,0,4
5study6_2023-08-17_19h08.56.829.csv,0.333333333,0.75,0.25,0,1.888,0.847,2,0,1,4
5study6_2023-08-17_19h08.56.829.csv,0.333333333,0.75,0.25,0,1.458,0.847,6,7,0,4
5study6_2023-08-17_19h08.56.829.csv,0.333333333,0.75,0.25,0,1.229,0.847,8,4,1,4
56ce42d9465e580006846f57_study6_2023-08-14_15h13.17.694.csv,0.666666667,0.5,0.5,0,3.1203,0.7201,1,0,1,4
56ce42d9465e580006846f57_study6_2023-08-14_15h13.17.694.csv,0.666666667,0.5,0.5,0,2.4843,0.7201,3,7,1,4
56ce42d9465e580006846f57_study6_2023-08-14_15h13.17.694.csv,0.666666667,0.5,0.5,0,0.9902,0.7201,6,3,1,4
56ce42d9465e580006846f57_study6_2023-08-14_15h13.17.694.csv,0.666666667,0.5,0.5,0,0.7364,0.7201,7,5,1,4
5Bee_study6_2023-08-14_12h49.38.721.csv,0.5,0.5,0.5,0,1.2341,0.73,2,4,1,4
5Bee_study6_2023-08-14_12h49.38.721.csv,0.5,0.5,0.5,0,0.7023,0.73,4,3,1,4
5Bee_study6_2023-08-14_12h49.38.721.csv,0.5,0.5,0.5,0,0.6501,0.73,5,5,1,4
5Bee_study6_2023-08-14_12h49.38.721.csv,0.5,0.5,0.5,0,1.151,0.73,7,1,0,4
5c3b70640eaa0100018ea877_study6_2023-08-17_20h08.23.247.csv,0.666666667,0.25,0.25,0,0.631,1.223,3,5,1,4
5c3b70640eaa0100018ea877_study6_2023-08-17_20h08.23.247.csv,0.666666667,0.25,0.25,0,1.624,1.223,4,6,1,4
5c3b70640eaa0100018ea877_study6_2023-08-17_20h08.23.247.csv,0.666666667,0.25,0.25,0,0.913,1.223,6,0,1,4
5c3b70640eaa0100018ea877_study6_2023-08-17_20h08.23.247.csv,0.666666667,0.25,0.25,0,1.371,1.223,7,3,1,4
5study6_2023-08-14_15h13.08.651.csv,0.166666667,0.25,0.25,0,2.0288,0.8466,2,6,0,4
5study6_2023-08-14_15h13.08.651.csv,0.166666667,0.25,0.25,0,0.2846,0.8466,4,0,0,4
5study6_2023-08-14_15h13.08.651.csv,0.166666667,0.25,0.25,0,1.353,0.8466,7,5,0,4
5study6_2023-08-14_15h13.08.651.csv,0.166666667,0.25,0.25,0,0.3985,0.8466,8,1,1,4
6483648c280beabafcb3797e_study6_2023-08-14_17h35.17.544.csv,0.5,0.25,0.5,0.25,3.0055,0.887,2,6,1,4
6483648c280beabafcb3797e_study6_2023-08-14_17h35.17.544.csv,0.5,0.25,0.5,0.25,0.6225,0.887,4,2,1,4
6483648c280beabafcb3797e_study6_2023-08-14_17h35.17.544.csv,0.5,0.25,0.5,0.25,0.7105,0.887,7,4,1,4
6483648c280beabafcb3797e_study6_2023-08-14_17h35.17.544.csv,0.5,0.25,0.5,0.25,0.3854,0.887,8,0,0,4
61237068bc84f5037bd32443_study6_2023-08-14_19h33.06.044.csv,0.666666667,0,0.25,0,1.4315,0.85375,2,4,1,4
61237068bc84f5037bd32443_study6_2023-08-14_19h33.06.044.csv,0.666666667,0,0.25,0,1.0545,0.85375,4,2,1,4
61237068bc84f5037bd32443_study6_2023-08-14_19h33.06.044.csv,0.666666667,0,0.25,0,2.9734,0.85375,5,7,1,4
61237068bc84f5037bd32443_study6_2023-08-14_19h33.06.044.csv,0.666666667,0,0.25,0,0.5352,0.85375,8,3,1,4
5study6_2023-08-14_15h18.10.842.csv,0.666666667,0.25,0.25,0,2.9022,0.9802,3,4,1,4
5study6_2023-08-14_15h18.10.842.csv,0.666666667,0.25,0.25,0,2.9278,0.9802,6,5,1,4
5study6_2023-08-14_15h18.10.842.csv,0.666666667,0.25,0.25,0,1.5047,0.9802,7,0,1,4
5study6_2023-08-14_15h18.10.842.csv,0.666666667,0.25,0.25,0,1.7999,0.9802,8,6,1,4
63ea5f39871e9fdef021a53d_study6_2023-08-14_16h06.25.068.csv,0.333333333,0.5,0.5,0,6.2381,0.81625,1,0,1,4
63ea5f39871e9fdef021a53d_study6_2023-08-14_16h06.25.068.csv,0.333333333,0.5,0.5,0,1.3181,0.81625,4,4,1,4
63ea5f39871e9fdef021a53d_study6_2023-08-14_16h06.25.068.csv,0.333333333,0.5,0.5,0,1.0519,0.81625,5,5,0,4
63ea5f39871e9fdef021a53d_study6_2023-08-14_16h06.25.068.csv,0.333333333,0.5,0.5,0,0.7512,0.81625,7,3,0,4
63052f20afc39e87110eb83e_study6_2023-08-14_12h38.59.035.csv,0.666666667,0.5,0.5,0.25,3.1166,1.0576,2,4,1,4
