consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_12.keys,key_resp_12.rt,key_resp_15.keys,key_resp_15.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,r4_num,r5,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.056,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,234,234,234,1,planet.png,tree.png,north.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.0217,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,235,235,235,1,planet.png,bell.png,tophat.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.2547,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,236,236,236,1,planet.png,tree.png,snorkel.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.7549,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,237,237,237,1,planet.png,bell.png,train.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.2774,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,238,238,238,1,trident.png,fox.png,apple.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0998,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,239,239,239,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8339,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,240,240,1,trident.png,tree.png,snorkel.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.4265,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,241,241,241,1,planet.png,bell.png,train.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9383,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,242,242,242,1,trident.png,tree.png,snorkel.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.202,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,243,243,243,1,trident.png,tree.png,snorkel.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7496,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,244,244,244,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.5011,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,245,245,245,1,trident.png,tree.png,north.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0862,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,246,246,246,1,trident.png,tree.png,north.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.742,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,247,247,247,1,trident.png,tree.png,snorkel.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9642,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,248,248,248,1,trident.png,fox.png,hammer.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.215,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,249,249,249,1,planet.png,bell.png,tophat.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.8687,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,250,250,250,1,trident.png,tree.png,snorkel.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.2333,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,251,251,251,1,trident.png,tree.png,snorkel.png,1,3.5153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,4.3986,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,252,252,252,1,planet.png,tree.png,north.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.9554,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,253,253,253,1,planet.png,bell.png,train.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7602,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,254,254,254,1,trident.png,fox.png,apple.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0322,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,255,255,255,1,trident.png,tree.png,snorkel.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9577,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,256,256,256,1,trident.png,fox.png,hammer.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.9108,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,257,257,257,1,planet.png,bell.png,tophat.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.9566,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,258,258,258,1,planet.png,bell.png,tophat.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8178,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,259,259,259,1,trident.png,fox.png,apple.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.2856,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,260,260,260,1,trident.png,fox.png,hammer.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7825,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,261,261,261,1,trident.png,fox.png,hammer.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5e1b2b3e4a955b350b1e0a63,001,2022-11-23_09h52.24.834,study2,2021.1.3,Win32,60.18295619,5e1b2b3e4a955b350b1e0a63,637dc7c88c01b3975e7366f5,637decf31bfc746493bccdd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.817,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
